,Title,Edit_Date,Origal_Date,Link,Content
27,Tim Walz’s communal patriotism is a striking contrast to Trump's individualism,Not Avaiable For MSNBC,2024-08-22 05:32:00,https://www.msnbc.com/opinion/msnbc-opinion/tim-walzs-dnc-speech-was-powerfully-patriotic-sincere-rcna167373,"“We’re all here tonight for one beautiful, simple reason — we love this country,” Minnesota Gov. Tim Walz said at the beginning of his convention speech Wednesday night. He clearly means it — it turns out you can be a skilled politician carrying out a strategy to win an election and also be sincere. In his speech, Walz showed why he offers Democrats an opportunity to reclaim patriotism, and perhaps help redefine it along the way.  For as long as I’ve been writing about politics, I’ve argued against the idea that some of us are “real” Americans and the rest of us are something else, or that some American places are more American than others. Those are pernicious ideas in a country as large and varied as ours, and one built on its ability to constantly remake and renew itself. But let’s be honest: If we put a thousand voters in a mind-reading machine and asked them to picture a “patriotic American,” certain kinds of people would come to mind. They’d look more like Walz than Vice President Kamala Harris: rural rather than urban, from the country’s middle rather than the coasts, male rather than female, and yes, probably white.  Problematic as it might be, the fact that Walz “codes” as the kind of person you just know has a flag flying from their porch means that when he talks about patriotism, he might be able to convince some people who haven’t been too open to Democrats to listen. Which is why Walz’s framing of patriotism as community is so important.  The Harris campaign has put the word “freedom” at the heart of its campaign, and Walz even sometimes describes the campaign ethos as “mind your own damn business.” But he also talks frequently about the nation as a web of commitments and obligations of care. “The family down the road — they may not think like you do, they may not pray like you do, they may not love like you do, but they’re your neighbors. And you look out for them, just like they do for you,” he said in his speech. “Everybody belongs, and everybody has a responsibility to contribute.” It’s a striking contrast with the Republican ticket, whose understanding of patriotism doesn’t have much to do with neighborliness. Walz’s counterpart, Ohio Sen. JD Vance, said in his convention speech that “the source of American greatness” can be found where his family is from in Kentucky, not because it represents American ideals, but because it “is our homeland. People will not fight for abstractions, but they will fight for their home.” But Vance doesn’t have much to say about what it means to live in that home. The contrast is even more stark when we consider what Donald Trump has to say about patriotism. He has a schtick he does in which he literally hugs and kisses an American flag, which always gets a laugh from the MAGA faithful. It’s supposed to communicate that he loves his country but his brand of patriotism is utterly hollow. America is our team, we hate all the other teams, and that’s about as deep as it goes. Trump substitutes nationalism for patriotism, insisting that love for America is found in fear and animosity toward the rest of the world.   Think about it this way: What exactly is it about America that Donald Trump loves? Have we ever heard him speak about the extraordinary diversity of our places and people, or our amazing achievements in science and culture, or the majesty of our national parks? Of course not. If you asked him why it is that people across the world dream of coming here, his only answer would be that we have to keep them out.  And when he isn’t in power, he can’t help but describe the country in ways that drip with contempt. As far as Trump’s concerned, this is a land of mayhem and misery, full of losers and suckers who are worthy of nothing but scorn. And he has a particular affection for those who committed treason against America so they could keep other Americans enslaved. That Trump can say the things he does and still claim to be patriotic only reminds liberals of how long they have been targeted with accusations of insufficient patriotism. It was particularly acute in the years following the terrorist attacks of Sept. 11, 2001, and into the Iraq War, when anyone who raised questions about the unfolding disaster of American foreign policy was liable to be told they hated America and were siding with “the terrorists.”  Which makes it all the more heartening to see an all-American guy like Tim Walz make a plea for a different kind of patriotism. At the end of his speech, Walz implored Democrats to work hard in the remaining time before the election. “That’s how we make America a place where no child is left hungry,” he said. “Where no community is left behind. Where nobody gets told they don’t belong.” If he and Harris keep emphasizing that this vision of inclusiveness, care and common fate is at the heart of patriotism, they might just convince a few people that it’s about more than whether you hug a flag."
28,I worked in Trump’s White House. Here’s why I’m voting for Kamala Harris.,Not Avaiable For MSNBC,2024-08-21 14:19:00,https://www.msnbc.com/opinion/msnbc-opinion/former-trump-white-house-staffer-olivia-troye-voting-kamala-harris-rcna167352,"I am a lifelong Republican who worked in the Trump White House, and the truth is that I’d rather be backing a candidate from my own party for president. But, for voters who care about preserving our democracy, our freedoms and opportunities, and our country’s standing around the world, there’s only one option: Vice President Kamala Harris.  I left the Trump White House in August 2020 because I saw the danger Donald Trump posed for our country. This year, I joined Republicans for Harris, a coalition that gives voice to the millions of Republicans like me and independent voters who continue to reject the extremism and division of Trump. Trump weakened our standing on the world stage, damaged our institutions at home, and restricted our freedoms. He endangers our allies, says he’d allow Russian President Vladimir Putin to “do whatever the hell” he wants to them, and has threatened to withdraw the United States from NATO.  After losing in 2020, Trump tried to overturn a free and fair election, put his own vice president’s life in danger, and unleashed a violent mob on the U.S. Capitol that left five law enforcement officers dead. And still, the Republican Party stood by him. In the three years since, Trump has become even more unhinged, dangerous and extreme. His entire presidential campaign for 2024 is premised on seeking revenge on his political opponents. Just last week, he attacked the Republican governor of Georgia’s wife and family — who support him — since Gov. Brian Kemp was unwilling to lie about the results of the 2020 election.  Trump wants to be a dictator on day one and his MAGA loyalists are all too willing to let it happen. When a political party bends to the will of a single person and puts them on a pedestal, they’re putting party above country at the expense of the integrity of our institutions and the dignity of our democracy. It’s disgraceful. This is not the Republican Party I know and it’s certainly not a Republican Party I can support.  The good news is, we have another option in this election: someone who values democracy, will uphold the rule of law, and who is prepared to stand with our allies and provide steady leadership to the world.  Vice President Kamala Harris is building a broad coalition that includes everyone because, unlike her opponent, she knows that a president’s job is to serve all Americans, not only those who vote for her.  She will protect our freedoms — including women’s right to make their own health care decisions, while Trump wants to ban access to vital reproductive health care. She will stand by our global partners, from Israel to Ukraine to our NATO allies. She will defend our democracy and ensure we remain a nation in which nobody is above the law. She will work with anyone who’s willing to come to the table, on either side of the aisle, to deliver real results for the American people. It’s why I endorsed Harris, and it’s why I’m a proud member of Republicans for Harris.  To my fellow conservatives: The Republican Party has abandoned you. It’s not too late to reject Trump’s chaos and stand with Kamala Harris, who will defend our democracy and fight for our freedoms.  Harris has a vision for the future of our nation. Trump only wants to drag us back into the past. We have an opportunity to be part of that future, to reshape the Republican Party and to restore America’s leadership. We have a chance to join Republicans for Harris and play a part in protecting America from Trump’s MAGA party. This is the way to reset politics toward principles and end Trump’s dead-end populist movement. Our conservative values guide us to make this choice because our country and democracy depend on it."
29,Donald Trump opened the door for Democrats to become the party of freedom,Not Avaiable For MSNBC,2024-08-21 13:14:00,https://www.msnbc.com/morning-joe/morning-joe/dnc-democrats-republicans-freedom-abortion-rcna167585,"This is an adapted excerpt from the Aug. 21 episode of ""Morning Joe."" If you’re a conservative from the South, I’m sure there’s one word this election cycle that’s stuck out to you: freedom. It’s a word that’s traditionally been used by Republicans, but this time around it’s become central to the Democratic Party’s message. When I see the word “freedom” plastered on signs at the Democratic National Convention, I see the Democratic Party stepping forward — and stepping right through a door that Donald Trump and the United States Supreme Court opened for them with the Dobbs decision. Democrats are telling the American people: No, we’re not going to let the federal government control your body. We’re not going to force women to carry their rapist's babies to term. We’re not going to have state-forced birth for a 10-year-old girl. We’re not going to turn our eyes away from women who are bleeding out outside of emergency rooms. Democrats have taken the idea of freedom away from the Republican Party and the American people are taking notice.  One of the more compelling things I’ve heard from a voter this election cycle came from a self-identified libertarian who said they were concerned about Republicans pushing to take control of people’s bodies and people’s health care.  They asked: If they’re doing it to women this year, what are they going to do to the rest of us next year?"
30,FTC's worker noncompete rule blocked by Trump-appointed judge,Not Avaiable For MSNBC,2024-08-21 13:10:00,https://www.msnbc.com/deadline-white-house/deadline-legal-blog/ftc-noncompete-rule-biden-texas-blocked-rcna167599,"A Trump-appointed judge in Texas blocked a Biden administration rule that bans noncompete agreements, teeing up a possible appeal that's unlikely to save the ban. On Tuesday, U.S. District Judge Ada Brown set aside the rule nationwide, which had been scheduled to take effect Sept. 4, siding with business interests including the Chamber of Commerce. Brown concluded that the Federal Trade Commission lacked authority to issue the rule and deemed it “arbitrary and capricious because it is unreasonably overbroad without a reasonable explanation.”  Announcing the rule in April, FTC Chair Lina Khan said that noncompete clauses “keep wages low, suppress new ideas, and rob the American economy of dynamism” and that the rule “will ensure Americans have the freedom to pursue a new job, start a new business, or bring a new idea to market.” An FTC spokesperson said after the ruling that the agency was seriously considering appealing and noted that the judge’s decision doesn’t prevent the agency “from addressing noncompetes through case-by-case enforcement actions.” The government’s prospects on appeal aren’t great, however, given this Supreme Court has been broadly skeptical of agency authority and has struck down Biden administration initiatives. The intermediate federal appeals court covering Texas is the 5th U.S. Circuit Court of Appeals, whose rulings have sometimes gone too far right even for the Supreme Court. Subscribe to the Deadline: Legal Newsletter for updates and expert analysis on the top legal stories. The newsletter will return to its regular weekly schedule when the Supreme Court’s next term kicks off in October."
31,"Trump campaign co-opts Beyoncé’s ‘Freedom,’ the Harris campaign’s anthem",Not Avaiable For MSNBC,2024-08-21 11:56:00,https://www.msnbc.com/top-stories/latest/trump-campaign-beyonce-freedom-kamala-harris-rcna167576,"Since launching her presidential campaign, Kamala Harris has used Beyoncé’s “Freedom” as a soundtrack to her candidacy — with the artist’s permission. On Tuesday, a Donald Trump campaign spokesperson appeared to co-opt the song, using it in a video of the former president deplaning in Michigan for a campaign event. “Touchdown in Michigan!!” Steven Cheung wrote in the post on X. He also tagged Trump, who recently returned to the platform. The Trump campaign has used songs without artists’ permission over the years. Several musicians or their estates have asked Trump to stop using their songs at his rallies, and some have threatened legal action. The GOP campaign spokesperson’s use of a song that Harris had established as her anthem of sorts is somewhat ironic. Trump recently accused the Democratic nominee of stealing his proposal to end taxes on tips, a policy she floated earlier this month and one he initially put forward in June. (Though neither candidate has released their full plan, many economists have criticized the idea, saying it would result in workers pressuring customers to tip more and encourage Americans to declare more of their income as tips.) Cheung’s video may prompt legal action from Beyoncé, who is known to be protective over the rights to her music. The singer has not commented publicly on the video. When reached for comment by The Hill, Cheung responded: “Freedom, freedom!”"
32,"Trump headlines Moms for Liberty summit, despite trying to distance himself from Project 2025",Not Avaiable For MSNBC,2024-08-31 09:29:00,https://www.msnbc.com/top-stories/latest/trump-moms-for-liberty-heritage-foundation-project-2025-rcna169087,"At the Moms for Liberty annual summit in Washington, D.C., on Friday, Donald Trump aired grievances about his political rivals and leaned into culture war issues. In his ""fireside chat,"" he attacked President Joe Biden and Vice President Kamala Harris, and he disparaged trans people and migrants crossing the U.S. border. But aside from his ramblings — which The Guardian described as ""long, zigzagging and at times incoherent"" — the Republican presidential nominee's appearance at the event also underscored his connection to the Heritage Foundation, the architects behind the Project 2025 plan that Trump has taken pains to distance himself from. The Heritage Foundation, a conservative organization that has served as a personnel pipeline to GOP administrations and crafted policy proposals that have been picked up by Republican officials, has ties to the far-right Moms for Liberty, which has been labeled an extremist group by the Southern Poverty Law Center. In 2022, the organization awarded Moms for Liberty its Salvatori Prize for Citizenship, which came with a $25,000 cash award, according to its tax filing that year. The Heritage Foundation is also one of 10 sponsors of the Moms for Liberty summit this year, as The Washington Post reported. And Moms for Liberty is listed as a “coalition partner” for Project 2025, an action plan for Trump’s second term that was drafted by the Heritage Foundation. Amid public backlash to Project 2025, Trump has tried to separate himself from the document, despite a number of allies and former Trump administration officials' involvement in drafting it. He has disavowed the project and claimed ignorance of the people behind it. But his politics inherently tie him to the organization's sphere of influence, and supporters of Project 2025 have likened Trump's public rejection of the plan to ""two siblings in a fight."" Trump's appearance at the Moms for Liberty event further undermines those efforts. At the event on Friday, he received a personal endorsement from Moms for Liberty co-founder Tiffany Justice, who said that while the group is ""nonpartisan,"" she personally supports Trump for president."
33,JD Vance nags billionaire Peter Thiel to throw money at Donald Trump's campaign,Not Avaiable For MSNBC,2024-08-30 14:15:00,https://www.msnbc.com/the-reidout/reidout-blog/jd-vance-peter-thiel-donations-rcna169051,"Republicans are shook over Democrats’ fundraising efforts, and we’re starting to see them look for ways to change the momentum.  One sign? Sen. JD Vance is pushing his billionaire benefactor and mentor, Peter Thiel, to throw his financial heft behind the Trump campaign. Thiel, who shares elements of Vance’s brand of far-right, technocratic illiberalism, supported Trump in 2016 and helped fund the senator’s 2022 election bid, but this year Thiel has said he’s not interested in endorsing a candidate after his disappointment with Trump’s presidency. Thiel did say he might change his mind, though. Vance appears to be banking on it.  “I’m going to keep on talking to Peter and persuading him that — you know he’s obviously been exhausted by politics a little bit — but he’s going to be really exhausted by politics if we lose and if Kamala Harris is president,” Vance said in an interview with the Financial Times. “He is fundamentally a conservative guy, and I think that he needs to get off the sidelines and support the ticket.” (A representative for Thiel did not respond to CNBC's request for comment.) Vance is taking a slightly different approach than Trump, who in recent months has openly threatened CEOs who don’t endorse him. And without subpoena power of his own, Vance has also been forced to take a different approach than House Republicans and Republican attorneys general, who’ve opened investigations into the fundraising platform ActBlue, which Democrats have used to notch historic fundraising hauls since Vice President Kamala Harris entrance into the race. “These inquiries point to unspecified allegations of possible foreign money laundering or identity theft supposedly being carried out by bad actors on ActBlue,” Fast Company reported. ActBlue told the outlet, “in 2024, it is all too commonplace to see attempts to spread disinformation from the far-right and our organization is prepared to address the bad actors.” Recent fundraising data give us some insight into what may be driving Republican concerns. The Harris campaign significantly out-raised the Trump campaign in July, which The Washington Post notes may allow her “to air more ads and maintain a larger payroll than her Republican opponent in the final months of the race for the White House.”  There are already signs that the huge fundraising hauls Team Harris has raked in have allowed it to reach out to voters in areas Democrats might have otherwise deprioritized without so much cash on hand. This week, they launched an ad campaign in the area around Trump’s home in Florida.  When you consider all of that, it seems clear why Vance would be pushing for his party's top cash cow to get out of the barn and into the milking shed."
34,"Nearly six weeks later, Trump can’t shake his fixation on Biden",Not Avaiable For MSNBC,2024-08-30 12:37:00,https://www.msnbc.com/rachel-maddow-show/maddowblog/nearly-six-weeks-later-trump-cant-shake-fixation-biden-rcna169047,"At Donald Trump’s latest campaign rally in Michigan, Donald Trump started to share some conspiracy theories about independent polls — which the former president is convinced are “rigged” — when he had a related thought. “You know, we were up massively by Biden,” the Republican said. “How would you like to be me? I spent $100 million on beating Biden.” Moments later, in case the sentiment wasn’t clear the first time, he again said, “I spent $100 million on fighting him.” It was a timely reminder, as a HuffPost report put it this week, “Donald Trump just can’t quit Joe Biden.” For those keeping score, President Joe Biden ended his re-election campaign on July 21, which was roughly 40 days ago. Common sense suggests Trump, with fewer than 10 weeks remaining before Election Day 2024, would be focusing all of his attention on Harris and not the retiring incumbent. And yet, there was the former president this week, publishing an item to his social media platform that read, “You know, if Biden didn’t do the Debate, he would be the Democrat Candidate for President right now. The fact is, Debate or no Debate, the Democrats really did a number on him!!!” At face value, the GOP candidate’s missive wasn’t wrong — but it was irrelevant given the circumstances. It was nevertheless part of a larger pattern. The day before Trump published that item to his platform, he was in Michigan, whining about Biden ending his candidacy. Six days earlier, the Republican also complained that Biden’s exit was “not fair.” In the preceding days, Trump made related comments, longing for the days in which the incumbent was still running, over and over and over again. What’s more, when the GOP nominee isn’t attacking Biden for no reason, and pleading for Biden to stick around, Trump is peddling fan-fiction about the Democratic president re-entering the 2024 race. To be sure, I’m well aware of the Republican’s motivations. As we’ve discussed, Trump was feeling quite good about the state of the race when Biden was still his opponent. The former president was ahead in the polls; Democrats were divided; and much of the national analysis was about the expanding electoral map, as traditional “blue” states started to appear more competitive. The Republican had reason to be pleased: He was winning. Indeed, Trump’s assumptions about his inevitable victory contributed to his decision to pick an unpopular far-right running mate: As the GOP nominee saw it, he could get away with adding Sen. JD Vance to the ticket — as opposed to a qualified candidate with broader electoral appeal — because the race was effectively over. And now it’s not. But while the former president’s frustrations are understandable, they’re also increasingly pitiful. Biden is retiring after a half-century of honorable public service. The quicker Trump comes to terms with the new landscape, the better off he’ll be. This post updates our related earlier coverage."
35,Why Trump’s new line on IVF is so difficult to take seriously,Not Avaiable For MSNBC,2024-08-30 08:20:00,https://www.msnbc.com/rachel-maddow-show/maddowblog/trumps-new-line-ivf-difficult-take-seriously-rcna168975,"A week, apropos of nothing, Donald Trump published a one-sentence missive to his social media platform. “The Republican Party is charging forward on many fronts,” the former president wrote, “and I am very proud that we are a LEADER on I.V.F.” And what, pray tell, would that mean in practice? Six days later, a possible answer came into sharper focus. NBC News reported: “We are going to be, under the Trump administration, we are going to be paying for that treatment,” Trump said before adding, “We’re going to be mandating that the insurance company pay.” The wording led to some confusion about the relevant policy details. Does the Republican nominee, who didn’t pursue anything along these lines during his four years in the White House, envision a model in which the federal government would pick up the tab for IVF services — comparable to an existing policy on dialysis — or one in which private insurers would be forced to cover the costs? When NBC News sought clarification, the former president said that one option would be to have insurance companies pay “under a mandate, yes.” When CNN asked vice presidential nominee JD Vance how this would work in states that ban IVF, he didn’t have much of an answer, either. It seems, in other words, as if Team Trump has some homework to do when it comes to how all of this would work. Still, this is an unusually progressive announcement from a radically far-right candidate, isn’t it? It would be, if the GOP candidate’s rhetoric were believable. Indeed, the Harris campaign responded to the news with a press statement featuring several notable bullet points: We could go further down this same path, noting just how many of Trump’s own allies are looking forward to his prospective second term precisely so that they can undermine IVF access. For that matter, given that Trump tried to repeal, undermine, and sabotage the Affordable Care Act, it’s probably best to take all of his promises related to health care with a grain of salt. But I’m also struck by the broader policy circumstances. For many years, Republicans have condemned the idea of socialized health care coverage and staunchly opposed private insurance benefit mandates. And yet, here’s Trump, looking for a winning campaign issue, insisting that Americans’ IVF treatments will be covered, either through socialized health care coverage or a private insurance benefit mandate. The party’s principles on health care are firm and inviolable — except when they’re not."
36,New details suggest Trump’s Arlington controversy won’t end soon,Not Avaiable For MSNBC,2024-08-30 05:55:00,https://www.msnbc.com/rachel-maddow-show/maddowblog/new-details-suggest-trumps-arlington-controversy-wont-end-soon-rcna168944,"Donald Trump’s Arlington National Cemetery controversy was already a mess for the former president, though a statement from the U.S. Army took the fiasco to a new level on Thursday morning. An Army spokesperson began by emphasizing, in writing, that those participating in Monday’s wreath-laying ceremony were made aware of federal laws, Army regulations and Pentagon policies, which clearly prohibit political activities on cemetery grounds. But just as notably, the Army spokesperson went on to explain that an employee who works at the cemetery attempted to ensure adherence to the rules when she was “abruptly pushed aside,” despite Trump campaign denials about a physical altercation. According to the Army, the employee “acted with professionalism and avoided further disruption.” In case this isn’t obvious, the Army generally goes out of its way to avoid issuing provocative statements related to politicians, especially during a campaign, but in this case, the branch made an exception. For his part, the Republican nominee delivered public remarks on the matter for the first time hours later, misstated the date of his visit to Arlington, bragged about being on time for the event at the cemetery, characterized himself as a victim of smear, and concluded that President Joe Biden and Vice President Kamala Harris “killed” American service members in Afghanistan. If that sounds ridiculous and offensive, it’s because it was ridiculous and offensive. Around the same time, Trump campaign adviser Chris LaCivita, on the heels of publicly criticizing the official who works at the cemetery, issued a statement online that called the office of the Army Secretary a bunch of “hacks.” So to recap, the former president — who remains burdened by a dreadful record related to respecting U.S. troops and veterans — isn’t just caught up in a controversy about exploiting one of the nation’s most sacred spaces and ignoring Arlington’s rules against politicization, his campaign team is simultaneously picking a public fight with the United States Army less than 10 weeks from Election Day. Meanwhile, on Capitol Hill, there’s a burgeoning conversation about uncovering answers that have not yet reached the public. Politico reported: VoteVets, a progressive veterans group, wasted little time in throwing its public support behind the Democratic senator’s efforts, and there’s a related push underway from several House Democrats. Mark Esper, who served as Trump’s Defense Secretary, has also called for an investigation into the incident. Where will the controversy go next? Watch this space."
37,Dems played Trump’s game better than he does on Night 2 of the DNC,Not Avaiable For MSNBC,2024-08-21 10:32:00,https://www.msnbc.com/the-reidout/reidout-blog/night-2-dnc-obamas-pritzker-trump-roast-rcna167577,"Democrats turned Night 2 of the Democratic National Convention into a full-on Donald Trump roast session. The best mockery all shared a consistent theme: Trump is too small a man to be deserving of the presidency because America has outgrown his petulant, self-serving type of leadership. Tuesday was cathartic for those in the Democratic Party who wanted to see Democrats show some resolve by fighting back against Trump’s unhinged insults with a lil’ flavor of their own. And many of them delivered with some pointed jabs at his self-image.  Trump and his followers like to portray him as a larger-than-life figure — an icon, an American idol. But with their carefully placed digs, Democrats brought him down to size with remarks about his smallness or weakness: his unimpressive intellect, his juvenile self-obsession, his unstable finances, and his petty competitiveness about … crowd sizes. Here are some of my highlights: Former President Barack Obama’s quip mocking Trump’s weird focus on crowd sizes — and the, shall we say, suggestive hand gesture Obama made while cracking the joke — have taken the internet by storm. Seriously, great comedic timing from Obama here. But the underlying point was a powerful one: Trump is too concerned with trivial score-setting to be an effective president. Former first lady Michelle Obama’s remarks about Trump’s rabid attacks on her and her husband over the years portrayed Trump as a petty bigot. A man too small-minded and self-conscious to respect two hard-working Black people who ascended to great heights on their own merit — and, unlike him, couldn’t “expect an escalator to take us to the top” when confronted with a mountain. “His limited, narrow view of the world made him feel threatened by the existence of two hard-working, highly educated, successful people who happen to be Black,” she said. U.S. Senate candidate Angela Alsobrooks lobbed a similar attack when she claimed Trump and his movement have consumed America’s focus and limited our political imagination.  The Maryland Democrat said:  Other than Barack Obama, Illinois Gov. JB Pritzker may have hurt Trump’s ego the most with his comments mocking Trump’s finances and his intelligence at once. ""Donald Trump thinks that we should trust him on the economy because he claims to be very rich,” Pritzker said. “But take it from an actual billionaire, Trump is rich in only one thing: stupidity.”  Pritzker and his fellow Democrats had the DNC feeling like Def Comedy Jam at points on Tuesday, which clearly played well in the room and online. But importantly, they used those jokes to pivot to the very real, very serious discussion about the threat a second Trump election might pose to American democracy. Good speechcraft all around."
38,Trump seems to think he has an airtight defense for visiting a KKK hotbed in Michigan,Not Avaiable For MSNBC,2024-08-21 09:04:00,https://www.msnbc.com/the-reidout/reidout-blog/trump-howell-michigan-kkk-white-supremacists-rcna167460,"Donald Trump’s appearance in Howell, Michigan, on Tuesday sparked controversy before he even arrived. That’s because the visit continued his notable tradition of scheduling campaign stops in locations known as hotbeds for racist extremism. Just last month, a group of white supremacists marched in Howell and expressed their support for Trump and Adolf Hitler. As journalist Jon King wrote for the Michigan Advance, the event evoked memories of Howell’s racist — and in some cases, fairly recent — history of public bigotry and the Ku Klux Klan. So this was certainly a peculiar location for Trump to host a rally — especially when you consider that he has said nothing about the white supremacist gathering there in July and that he has a history of similar scheduling controversies. Last year, for example, he held a rally in Waco, Texas, shortly after the 30th anniversary of the deadly standoff between Branch Davidians (aka cultists) and law enforcement. Trump’s speech at that rally, in which he vowed “I am your retribution,” definitely gave off David Koresh vibes. And in 2020, Trump reversed course and rescheduled a planned Juneteenth rally in Tulsa, Oklahoma, where in 1921 white mobs waged one of the deadliest race riots in history — killing as many as 300 Black people. As a matter of fact, Trump is set to speak Wednesday in Asheboro, North Carolina, where members of a pro-Trump chapter of the KKK sought to hold a cross-burning in 2017. But Trump seems to think he found an airtight defense for his Michigan visit. When a reporter on Tuesday asked about his response to criticism over his visit, he responded with a question of his own: “Who was here in 2021?” The answer he was fishing for — and received — was “Joe Biden.” Of course, the big difference is that the president wasn’t visiting right after racists praised him and Hitler simultaneously. In a statement, the Harris-Walz campaign slammed Trump for his refusal “to condemn the white supremacists who marched in his name.” Rep. Elissa Slotkin, a Michigan Democrat whose district includes Howell, was critical as well, writing on X that Trump “didn’t come to Howell today to bring people together, to call out that hateful behavior, or to offer any kind of hopeful vision for the future.” She said the visit “risks reopening old wounds” and added: “Real leaders should take the opportunity to condemn the hatred that has been on display.” I’ll note that one simple way for Trump to dissociate from the racists in Howell might have been for him to avoid doing anything that suggests he shares the same bigoted ideology. But unfortunately for him, at one point Tuesday he seemed to openly fantasize about deploying the police at election time, harkening back to periods of unfettered displays of white supremacy in the U.S. Methinks the Howell visit might not be entirely coincidental."
39,"Reality gets in the way of Trump’s line on crime, law enforcement",Not Avaiable For MSNBC,2024-08-21 07:42:00,https://www.msnbc.com/rachel-maddow-show/maddowblog/reality-gets-way-trumps-line-crime-law-enforcement-rcna167545,"Donald Trump and his campaign team apparently had a simple plan: The former president would go to Michigan and talk about crime, which is an issue the Republican sees as electoral strength, despite his criminal record. The trouble, of course, is that reality got in the way of the pitch. The Trump campaign, for example, had told The Detroit News that the GOP candidate would agree to an interview, but as the newspaper reported, after the News “began asking about the Michigan crime data before the event, a campaign aide said the presidential candidate no longer had time for an interview.” Imagine that. Trump declared in Michigan that there’s an ongoing “crime wave” that’s reached levels “nobody has ever seen before.” He was, of course, lying: Though crime rates spiked toward the end of his failed presidency, the United States has seen a dramatic turnaround in recent years. When Team Trump came to realize that the Detroit News might ask the former president to contend with the truth, a scheduled interview opportunity quickly disappeared. The Republican clearly preferred to bask in his alternate reality. In big cities “almost all run by Democrats,” Trump added, “you can’t walk across the street to get a loaf of bread. You get shot. You get mugged. You get raped. You get whatever it may be.” This was demonstrably ridiculous. Trump obviously didn’t care — and it wasn’t the only lie he peddled during the event. But stepping back, the larger point of the event was apparently to position the GOP candidate as an ally of law enforcement. Indeed, Trump spoke at the Livingston County Sheriff’s Office surrounded by deputies in uniform, in front of parked police SUVs. After the remarks, he posted an item to his social media platform with the words “BACK THE BLUE” superimposed over his photograph. The point, obviously, was to suggest to voters that Trump is aligned with law enforcement. But just as actual crime rates get in the way of the former president’s campaign pitch, Trump’s record gets in the way of his alliance with the police. Consider the newly revised list of The Top 10 Reasons Donald Trump Deserves To Be Seen As An Opponent Of Law Enforcement. 10. Trump has repeatedly lashed out at those he’s described as “dirty cops,” as part of a larger offensive against law enforcement. He’s also condemned law enforcement officials as “fascists” and accused law enforcement officials of pushing “fake” crime rate statistics as part of a political plot to help Democrats. 9. A jury recently found Trump guilty of 34 felonies, and he’s still facing dozens of other criminal counts across multiple jurisdictions. 8. Trump is facing civil suits from police officers who sustained injuries during the Jan. 6 riot the Republican instigated. 7. Trump has condemned common law enforcement tools, including plea agreements for witnesses who cooperate with prosecutors. 6. Trump abused his powers by intervening in criminal cases in which the defendants were political allies, letting politically connected suspects go free — even after some pleaded guilty — and undermining law enforcement in the process. 5. Trump has undermined law enforcement by abusing his pardon powers, in one case even commuting the sentence of a man accused of helping murder of a police officer. 4. Trump lashed out at the police officer who shot Ashli Babbitt as a “thug” and a “coward” who deserves to be vilified. 3. Trump has promised day-one pardons for insurrectionists, many of whom violently clashed with police officers. 2. While in office, Trump saw law enforcement as a political weapon he can wield at his convenience, which led him to urge law enforcement officials to enforce his political vendettas and help Republicans win elections. 1. Trump has expressed support for prosecuting members of the Capitol police. House Judiciary Committee Chairman Jim Jordan, a sycophantic supporter of the former president, recently declared via social media, “No one Backs The Blue more than President Trump.” There’s ample evidence to the contrary. This post updates our related earlier coverage."
